id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
RS-MM-001388,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1961-06-15,"15 June 1961","","","MM/18/131, Royal Society","","","RS-MM-001388.xml"
RS-LP-001389,"Wright","William","Ellis","John",1775-01-20,"20 January 1775","","","L&P/6/245, Royal Society","","","RS-LP-001389.xml"
RS-MM-001389,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1960-04-31,"31 April 1960","","","MM/18/132, Royal Society","","","RS-MM-001389.xml"
RS-MM-001390,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1971-03-14,"14 March 1971","","","MM/18/133, Royal Society","","","RS-MM-001390.xml"
RS-LP-001390,"Castilllon","Jean","Magellan","John Hyacinth de",1777-03-11,"11 March 1777","","","L&P/6/246, Royal Society","","","RS-LP-001390.xml"
RS-MM-001391,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1972-06-15,"15 June 1972","","","MM/18/134, Royal Society","","","RS-MM-001391.xml"
RS-LP-001391,"Barker","Robert","Pringle","John",1777-01-01,"1777","","","L&P/6/248, Royal Society","","","RS-LP-001391.xml"
RS-MM-001392,"Adrian","E D","Granit","Ragnar",1972-09-15,"15 September 1972","","","MM/18/135, Royal Society","","","RS-MM-001392.xml"
RS-LP-001392,"Marsham","Robert","Moss","Charles",1777-05-21,"21 May 1777","","","L&P/6/249, Royal Society","","","RS-LP-001392.xml"
RS-MM-001393,"Granit","Ragnar Arthur","Adrian","Edgar Douglas",1948-09-25,"25 September 1948","","","MM/18/136, Royal Society","","","RS-MM-001393.xml"
RS-LP-001393,"Roy","William","Printer","Nicholas",1776-01-13,"13 January 1776","","","L&P/6/252/6, Royal Society","","","RS-LP-001393.xml"
RS-MM-001394,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1977-08-29,"29 August 1977","","","MM/18/137, Royal Society","","","RS-MM-001394.xml"
RS-LP-001394,"Bastard","William","Musgrave","Samuel",1776-04-14,"14 April 1776","","","L&P/6/256, Royal Society","","","RS-LP-001394.xml"
RS-MM-001395,"Seward","Albert Charles","","",1922-08-19,"19 August 1922","","","MM/18/140, Royal Society","","","RS-MM-001395.xml"
RS-LP-001395,"Hamilton","William","Pringle","John",1777-09-29,"29 September 1777","","","L&P/6/259, Royal Society","","","RS-LP-001395.xml"
RS-MM-001396,"Thorpe","Thomas Edward","Priestley","Joseph",1904-01-19,"19 January 1904","","","MM/18/141, Royal Society","","","RS-MM-001396.xml"
RS-LP-001396,"Darwin","Erasmus","","",1777-03-10,"10 March 1777","","","L&P/7/2, Royal Society","","","RS-LP-001396.xml"
RS-MM-001397,"Thorpe","Thomas Edward","Priestley","Joseph",1904-01-29,"29 January 1904","","","MM/18/142, Royal Society","","","RS-MM-001397.xml"
RS-LP-001397,"Partington","Miles","Henly","William",1777-06-12,"12 June 1777","","","L&P/7/3, Royal Society","","","RS-LP-001397.xml"
RS-LP-001398,"Simmons","Samuel Foart","","",1777-05-11,"11 May 1777","","","L&P/7/4, Royal Society","","","RS-LP-001398.xml"
RS-MM-001398,"Thorpe","Thomas Edward","Priestley","Joseph",1904-02-01,"1 February 1904","","","MM/18/143, Royal Society","","","RS-MM-001398.xml"
RS-LP-001399,"Hamilton","William","Pringle","John",1777-07-24,"24 July 1777","","","L&P/7/5, Royal Society","","","RS-LP-001399.xml"
RS-MM-001399,"","","Zernike","Frits",1934-01-01,"1934","","","MM/18/146, Royal Society","","","RS-MM-001399.xml"
RS-LP-001400,"Polhill","Nathaniel","Belchier","John",1777-10-11,"11 October 1777","","","L&P/7/6, Royal Society","","","RS-LP-001400.xml"
RS-MM-001400,"Hewitt","John Theodore","'Sir Lander'","",1901-01-15,"15 January 1901","","","MM/18/148, Royal Society","","","RS-MM-001400.xml"
RS-LP-001401,"","","Pringle","John",1777-05-20,"20 May 1777","","","L&P/7/7, Royal Society","","","RS-LP-001401.xml"
RS-MM-001401,"Dobell","Cecil Clifford","Bulloch","William",,"3-4 October 1928","","","MM/18/149, Royal Society","","","RS-MM-001401.xml"
RS-LP-001402,"Swift","William","King","John Glen",1778-01-25,"25 January 1778","","","L&P/7/10, Royal Society","","","RS-LP-001402.xml"
RS-MM-001402,"Foster","Michael","Foster","Michael",1900-09-22,"22 September 1900","","","MM/18/150, Royal Society","","","RS-MM-001402.xml"
RS-LP-001403,"Miller","Charles","King","Edward",1777-12-12,"12 December 1777","","","L&P/7/12, Royal Society","","","RS-LP-001403.xml"
RS-MM-001403,"A V Hill","University College London","Royal Society","",1947-09-20,"20 September 1947","","","MM/18/151, Royal Society","","","RS-MM-001403.xml"
RS-LP-001404,"Barker","Thomas","Pringle","John",1777-01-01,"1777","","","L&P/7/15, Royal Society","","","RS-LP-001404.xml"
RS-MM-001404,"Sabine","Edward","","",1853-05-25,"25 May 1853","","","MM/19/1, Royal Society","","","RS-MM-001404.xml"
RS-LP-001405,"","","Pringle","John",1777-09-04,"4 September 1777","","","L&P/7/16, Royal Society","","","RS-LP-001405.xml"
RS-MM-001405,"Sabine","Edward","Sharpey","William",1854-06-18,"18 June 1854","","","MM/19/2, Royal Society","","","RS-MM-001405.xml"
RS-LP-001406,"Craufurd","Patrick George","Pringle","John",1777-11-12,"12 November 1777","","","L&P/7/19, Royal Society","","","RS-LP-001406.xml"
RS-MM-001406,"Sabine","Edward","Sharpey","William",1854-08-05,"5 August 1854","","","MM/19/3, Royal Society","","","RS-MM-001406.xml"
RS-LP-001407,"Gullett","Christopher","Horsley","Samuel",1777-12-05,"5 December 1777","","","L&P/7/24, Royal Society","","","RS-LP-001407.xml"
RS-MM-001407,"Sabine","Edward","Sharpey","William",1854-10-13,"13 October 1854","","","MM/19/4, Royal Society","","","RS-MM-001407.xml"
RS-MM-001408,"Sabine","Edward","","",1854-10-18,"18 October 1854","","","MM/19/5, Royal Society","","","RS-MM-001408.xml"
RS-LP-001408,"Wilson","Alexander","unknown recipient","",1777-12-10,"10 December 1777","","","L&P/7/29, Royal Society","","","RS-LP-001408.xml"
RS-MM-001409,"Sabine","Edward","","",1854-10-31,"31 October 1854","","","MM/19/6, Royal Society","","","RS-MM-001409.xml"
RS-LP-001409,"Masson","Francis","Aiton","William",1777-08-10,"10 August 1777","","","L&P/7/31, Royal Society","","","RS-LP-001409.xml"
RS-LP-001410,"Scott","J","Whisson","",1778-04-04,"4 April 1778","","","L&P/7/33, Royal Society","","","RS-LP-001410.xml"
RS-MM-001410,"Sabine","Edward","Smyth","William Henry",1854-11-13,"13 November 1854","","","MM/19/7, Royal Society","","","RS-MM-001410.xml"
RS-LP-001411,"Ryves","Thomas","Watson","",1778-03-06,"6 March 1778","","","L&P/7/35, Royal Society","","","RS-LP-001411.xml"
RS-MM-001411,"Sabine","Edward","Sharpey","William",1855-04-20,"20 April [1855]","","","MM/19/8, Royal Society","","","RS-MM-001411.xml"
RS-LP-001412,"Cowper","George Nassau Clavering","Pringle","John",1778-04-30,"30 April 1778","","","L&P/7/36, Royal Society","","","RS-LP-001412.xml"
RS-MM-001412,"Sabine","Edward","Sharpey","William",1855-10-06,"6 October 1855","","","MM/19/9, Royal Society","","","RS-MM-001412.xml"
RS-LP-001413,"Nairne","Edward","","",1778-05-07,"7 May 1778","","","L&P/7/39, Royal Society","","","RS-LP-001413.xml"
RS-MM-001413,"Sabine","Edward","Sharpey","William",1855-12-19,"19 December 1855","","","MM/19/10, Royal Society","","","RS-MM-001413.xml"
RS-LP-001414,"Shuckburgh","George","Roy","William",1778-04-20,"20 April 1778","","","L&P/7/42, Royal Society","","","RS-LP-001414.xml"
RS-MM-001414,"Sabine","Edward","Sharpey","William",1856-01-17,"17 January 1856","","","MM/19/11, Royal Society","","","RS-MM-001414.xml"
RS-LP-001415,"Lyon","John","Miret","Daniel",1778-02-18,"18 February 1778","","","L&P/7/43, Royal Society","","","RS-LP-001415.xml"
RS-MM-001415,"Sabine","Edward","Sharpey","William",1856-07-22,"22 July 1856","","","MM/19/12, Royal Society","","","RS-MM-001415.xml"
RS-LP-001416,"Henly","William","Pringle","John",1778-05-13,"13 May 1778","","","L&P/7/45, Royal Society","","","RS-LP-001416.xml"
RS-MM-001416,"Sabine","Edward","Sharpey","William",1856-09-04,"4 September 1856","","","MM/19/13, Royal Society","","","RS-MM-001416.xml"
RS-LP-001417,"Gapper","M","Earle","William Benson",1778-05-28,"28 May 1778","","","L&P/7/47, Royal Society","","","RS-LP-001417.xml"
RS-MM-001417,"Sabine","Edward","Sharpey","William",1856-10-24,"24 October 1856","","","MM/19/14, Royal Society","","","RS-MM-001417.xml"
RS-MM-001418,"Sabine","Edward","Sharpey","William",1857-08-11,"11 August 1857","","","MM/19/15, Royal Society","","","RS-MM-001418.xml"
RS-LP-001418,"Higgins","Bryan","Brocklesby","Richard",1778-05-08,"8 May 1778","","","L&P/7/52, Royal Society","","","RS-LP-001418.xml"
RS-MM-001419,"Sabine","Edward","Sharpey","William",1858-01-01,"1 January 1858","","","MM/19/16, Royal Society","","","RS-MM-001419.xml"
RS-LP-001419,"Watson","Richard","Pringle","John",1778-06-13,"13 June 1778","","","L&P/7/53, Royal Society","","","RS-LP-001419.xml"
RS-MM-001420,"Sabine","Edward","Sharpey","William",1858-01-04,"4 January 1858","","","MM/19/17, Royal Society","","","RS-MM-001420.xml"
RS-LP-001420,"Maseres","Francis","Horsley","Samuel",1778-05-27,"27 May 1778","","","L&P/7/57, Royal Society","","","RS-LP-001420.xml"
RS-MM-001421,"Sabine","Edward","Sharpey","William",1859-03-01,"1 March 1859","","","MM/19/18, Royal Society","","","RS-MM-001421.xml"
RS-LP-001421,"Fothergill","Anthony","Henly","William",1778-10-20,"20 October 1778","","","L&P/7/62, Royal Society","","","RS-LP-001421.xml"
RS-MM-001422,"Sabine","Edward","Sharpey","William",1859-04-26,"26 April 1859","","","MM/19/19, Royal Society","","","RS-MM-001422.xml"
RS-LP-001422,"","","","",1778-09-23,"23 September 1778","","","L&P/7/64, Royal Society","","","RS-LP-001422.xml"
RS-MM-001423,"Sabine","Edward","Sharpey","William",1859-04-27,"27 April 1859","","","MM/19/20, Royal Society","","","RS-MM-001423.xml"
RS-LP-001423,"King","Edward","Pringle","John",1778-11-14,"14 November 1778","","","L&P/7/67, Royal Society","","","RS-LP-001423.xml"
RS-MM-001424,"Sabine","Edward","Sharpey","William",1860-07-22,"22 July 1860","","","MM/19/21, Royal Society","","","RS-MM-001424.xml"
RS-LP-001424,"Wilson","Benjamin","Banks","Joseph",1778-12-01,"1 December 1778","","","L&P/7/70, Royal Society","","","RS-LP-001424.xml"
RS-MM-001425,"Sabine","Edward","Sharpey","William",1860-10-15,"15 October 1860","","","MM/19/22, Royal Society","","","RS-MM-001425.xml"
RS-LP-001425,"Ryves","Thomas","Watson","William",1778-11-21,"21 November 1778","","","L&P/7/71, Royal Society","","","RS-LP-001425.xml"
RS-MM-001426,"Sabine","Edward","Sharpey","William",1860-10-20,"20 October [1860]","","","MM/19/23, Royal Society","","","RS-MM-001426.xml"
RS-LP-001426,"Latham","John","Warner","Joseph",1778-10-28,"28 October 1778","","","L&P/7/72, Royal Society","","","RS-LP-001426.xml"
RS-MM-001427,"Sabine","Edward","Sharpey","William",1860-12-14,"14 December 1860","","","MM/19/24, Royal Society","","","RS-MM-001427.xml"
RS-LP-001427,"Dobson","Matthew","","",1778-09-02,"2 September 1778","","","L&P/7/74, Royal Society","","","RS-LP-001427.xml"
RS-LP-001428,"Magellan","John Hyacinth de","Banks","Joseph",1779-01-29,"29 January 1779","","","L&P/7/84, Royal Society","","","RS-LP-001428.xml"
RS-MM-001428,"Sabine","Edward","Sharpey","William",1861-03-26,"26 March 1861","","","MM/19/25, Royal Society","","","RS-MM-001428.xml"
RS-LP-001429,"Camper","Peter","Pringle","John",1779-01-01,"1779","","","L&P/7/85/1, Royal Society","","","RS-LP-001429.xml"
RS-MM-001429,"Sabine","Edward","Sharpey","William",1861-07-15,"15 July 1861","","","MM/19/26, Royal Society","","","RS-MM-001429.xml"
RS-MM-001430,"Sabine","Edward","Sharpey","William",1861-07-20,"20 July 1861","","","MM/19/27, Royal Society","","","RS-MM-001430.xml"
RS-LP-001430,"Burney","Charles","Hunter","William",1779-02-09,"9 February 1779","","","L&P/7/91, Royal Society","","","RS-LP-001430.xml"
RS-MM-001431,"Sabine","Edward","Sharpey","William",1861-07-29,"29 July 1861","","","MM/19/28, Royal Society","","","RS-MM-001431.xml"
RS-LP-001431,"Guthrie","Matthew","Priestley","Joseph",1778-10-12,"12 October 1778","","","L&P/7/93, Royal Society","","","RS-LP-001431.xml"
RS-MM-001432,"Sabine","Edward","Sharpey","William",1861-08-01,"1 August 1861","","","MM/19/29, Royal Society","","","RS-MM-001432.xml"
RS-LP-001432,"Ortega","Casimir Gomez de","Magellan","John Hyacinth de",1778-12-02,"2 December 1778","","","L&P/7/94, Royal Society","","","RS-LP-001432.xml"
RS-MM-001433,"Sabine","Edward","Sharpey","William",1861-09-02,"2 September 1861","","","MM/19/30, Royal Society","","","RS-MM-001433.xml"
RS-LP-001433,"Fontana","Felice","Priestley","Joseph",1779-02-09,"9 February 1779","","","L&P/7/102, Royal Society","","","RS-LP-001433.xml"
RS-MM-001434,"Sabine","Edward","Brodie","Benjamin Collins",1861-09-28,"28 September 1861","","","MM/19/31, Royal Society","","","RS-MM-001434.xml"
RS-LP-001434,"Burney","Charles","Hunter","William",1779-02-07,"7 February 1779","","","L&P/7/103, Royal Society","","","RS-LP-001434.xml"
RS-MM-001435,"Sabine","Edward","Sharpey","William",1861-10-30,"30 October 1861","","","MM/19/32, Royal Society","","","RS-MM-001435.xml"
RS-LP-001435,"John Skiddy and George Conquest","","Banks","Joseph",1778-11-25,"25 November 1778","","","L&P/7/104, Royal Society","","","RS-LP-001435.xml"
RS-MM-001436,"Sabine","Edward","Sharpey","William",1862-04-14,"14 April 1862","","","MM/19/33, Royal Society","","","RS-MM-001436.xml"
RS-LP-001436,"Swift","William","King","John Glen",1779-04-28,"28 April 1779","","","L&P/7/106/1, Royal Society","","","RS-LP-001436.xml"
RS-MM-001437,"Sabine","Edward","Sharpey","William",1863-01-01,"1863","","","MM/19/34, Royal Society","","","RS-MM-001437.xml"
RS-LP-001437,"Gascoigne","Charles","Pringle","John",1779-05-11,"11 May 1779","","","L&P/7/108, Royal Society","","","RS-LP-001437.xml"
RS-LP-001438,"Bisset","Charles","Chaloner","William",1779-03-29,"29 March 1779","","","L&P/7/109, Royal Society","","","RS-LP-001438.xml"
RS-MM-001438,"Sabine","Edward","Sharpey","William",1864-08-09,"9 August 1864","","","MM/19/35, Royal Society","","","RS-MM-001438.xml"
RS-LP-001439,"Wilson","Benjamin","Euler","Leonhard",1779-05-25,"25 May 1779","","","L&P/7/113, Royal Society","","","RS-LP-001439.xml"
RS-MM-001439,"Sabine","Edward","Sharpey","William",1864-09-20,"20 September 1864","","","MM/19/36, Royal Society","","","RS-MM-001439.xml"
RS-LP-001440,"","","Pringle","John",1779-04-16,"16 April 1779","","","L&P/7/117/1, Royal Society","","","RS-LP-001440.xml"
RS-MM-001440,"Sabine","Edward","Sharpey","William",1864-11-01,"1 November 1864","","","MM/19/37, Royal Society","","","RS-MM-001440.xml"
RS-LP-001441,"Hutton","Charles","Maskelyne","Nevil",1779-09-21,"21 September 1779","","","L&P/7/120, Royal Society","","","RS-LP-001441.xml"
RS-MM-001441,"Sabine","Edward","Sharpey","William",1864-11-07,"7 November 1864","","","MM/19/38, Royal Society","","","RS-MM-001441.xml"
RS-LP-001442,"Sherwin","John","unknown recipient","",1779-11-19,"19 November 1779","","","L&P/7/122, Royal Society","","","RS-LP-001442.xml"
RS-MM-001442,"Sabine","Edward","Sharpey","William",1864-12-12,"12 December [1864]","","","MM/19/39, Royal Society","","","RS-MM-001442.xml"
RS-LP-001443,"Gough","Richard","Planta","Joseph",1779-11-25,"25 November 1779","","","L&P/7/123, Royal Society","","","RS-LP-001443.xml"
RS-MM-001443,"Sabine","Edward","Sharpey","William",1864-12-10,"10 December 1864","","","MM/19/40, Royal Society","","","RS-MM-001443.xml"
RS-LP-001444,"Rae","William","Turton","John",1779-05-18,"18 May 1779","","","L&P/7/124/1, Royal Society","","","RS-LP-001444.xml"
RS-MM-001444,"Sabine","Edward","Sharpey","William",1864-12-29,"29 December [1864?]","","","MM/19/41, Royal Society","","","RS-MM-001444.xml"
RS-LP-001445,"Cavallo","Tiberius","unknown recipient","",1779-11-04,"4 November 1779","","","L&P/7/125/1, Royal Society","","","RS-LP-001445.xml"
RS-MM-001445,"Sabine","Edward","Sharpey","William",1865-04-28,"28 April 1865","","","MM/19/42, Royal Society","","","RS-MM-001445.xml"
RS-LP-001446,"Hamilton","William","Banks","Joseph",1779-09-05,"5 September 1779","","","L&P/7/129, Royal Society","","","RS-LP-001446.xml"
RS-MM-001446,"Sabine","Edward","Sharpey","William",1865-05-05,"5 May 1865","","","MM/19/43, Royal Society","","","RS-MM-001446.xml"
RS-LP-001447,"Hamilton","William","Banks","Joseph",1779-10-01,"1 October 1779","","","L&P/7/130/1, Royal Society","","","RS-LP-001447.xml"
RS-MM-001447,"Sabine","Edward","Sharpey","William",1868-02-21,"21 February [1868]","","","MM/19/44, Royal Society","","","RS-MM-001447.xml"
RS-MM-001448,"Sabine","Edward","Sharpey","William",1868-03-06,"6 March [1868]","","","MM/19/45, Royal Society","","","RS-MM-001448.xml"
RS-LP-001448,"Whitehurst","John","Pringle","John",1779-04-19,"19 April 1779","","","L&P/7/131, Royal Society","","","RS-LP-001448.xml"
RS-MM-001449,"Sabine","Edward","Sharpey","William",1868-04-13,"13 April 1868","","","MM/19/46, Royal Society","","","RS-MM-001449.xml"
RS-LP-001449,"Hunter","John","","",1780-02-17,"17 February 1780","","","L&P/7/140, Royal Society","","","RS-LP-001449.xml"
RS-LP-001450,"","","","",1777-09-02,"2 September 1777","","","L&P/7/142/1, Royal Society","","","RS-LP-001450.xml"
RS-MM-001450,"Sabine","Edward","Sharpey","William",1868-07-03,"3 July 1868","","","MM/19/47, Royal Society","","","RS-MM-001450.xml"
RS-LP-001451,"Wilson","Patrick","Maskelyne","Nevil",1780-05-28,"28 May 1780","","","L&P/7/152, Royal Society","","","RS-LP-001451.xml"
RS-MM-001451,"Sabine","Edward","Sharpey","William",1869-02-23,"23 February 1869","","","MM/19/48, Royal Society","","","RS-MM-001451.xml"
RS-LP-001452,"Wilson","Patrick","unknown recipient","",1780-06-22,"22 June 1780","","","L&P/7/153, Royal Society","","","RS-LP-001452.xml"
RS-MM-001452,"Sabine","Edward","Wood","William Page",1869-11-06,"6 November 1869","","","MM/19/49, Royal Society","","","RS-MM-001452.xml"
RS-LP-001453,"Castillon","Jean","unknown recipient","",1780-02-25,"25 February 1780","","","L&P/7/154, Royal Society","","","RS-LP-001453.xml"
RS-MM-001453,"Sabine","Edward","Sharpey","William",,"7 May","","","MM/19/50, Royal Society","","","RS-MM-001453.xml"
RS-LP-001454,"Schotte","J F","Banks","Joseph",1780-02-18,"18 February 1780","","","L&P/7/162, Royal Society","","","RS-LP-001454.xml"
RS-MM-001454,"Sabine","Edward","Sharpey","William",,"21 June","","","MM/19/51, Royal Society","","","RS-MM-001454.xml"
RS-LP-001455,"Stanhope","Philip Early","Clow","James",1777-02-16,"16 February 1777","","","L&P/7/164, Royal Society","","","RS-LP-001455.xml"
RS-MM-001455,"Sabine","Edward","Sharpey","William",,"7 August","","","MM/19/52, Royal Society","","","RS-MM-001455.xml"
RS-LP-001456,"Halinski","Andrew","unknown recipient","",1780-05-10,"10 May 1780","","","L&P/7/167/1, Royal Society","","","RS-LP-001456.xml"
RS-MM-001456,"Sabine","Edward","Sharpey","William",,"26 May","","","MM/19/53, Royal Society","","","RS-MM-001456.xml"
RS-LP-001457,"Layard","Daniel Peter","Banks","Joseph",1780-04-08,"8 April 1780","","","L&P/7/169, Royal Society","","","RS-LP-001457.xml"
RS-MM-001457,"Sabine","Edward","Sharpey","William",,"7 August","","","MM/19/54, Royal Society","","","RS-MM-001457.xml"
RS-MM-001458,"Sabine","Edward","Sharpey","William",,"27 June","","","MM/19/55, Royal Society","","","RS-MM-001458.xml"
RS-LP-001458,"","","","",1780-05-10,"10 May 1780","","","L&P/7/171, Royal Society","","","RS-LP-001458.xml"
RS-MM-001459,"Sabine","Edward","Sharpey","William",,"nd","","","MM/19/56, Royal Society","","","RS-MM-001459.xml"
RS-LP-001459,"Senhouse","John","Maty","Paul Henry",1780-10-16,"16 October 1780","","","L&P/7/175, Royal Society","","","RS-LP-001459.xml"
RS-MM-001460,"Sabine","Edward","Sharpey","William",,"nd","","","MM/19/57, Royal Society","","","RS-MM-001460.xml"
