id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
TALBOT213,"Talbot","William Henry Fox","Wheatstone","Charles",1800-01-01,"1800","","","","","","TALBOT213.xml"
TALBOT214,"Gaisford","née Feilding, Henrietta Horatia Maria","Talbot","William Henry Fox",1800-01-03,"3 1800","","","","","","TALBOT214.xml"
TALBOT215,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1823-10-25,"25 Oct 1823","","","","","","TALBOT215.xml"
TALBOT216,"Feilding","Charles","Talbot","William Henry Fox",1829-01-24,"24 Jan 1829","","","","","","TALBOT216.xml"
TALBOT217,"Cooper","William Ricketts","Talbot","William Henry Fox",1876-02-12,"12 Feb 1876","","","","","","TALBOT217.xml"
TALBOT218,"Talbot","Ela Theresa","Talbot","William Henry Fox",1876-02-18,"18 Feb 1876","","","","","","TALBOT218.xml"
TALBOT219,"Thorp","Thomas","Talbot","William Henry Fox",1827-07-20,"20 Jul 1827","","","","","","TALBOT219.xml"
TALBOT220,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1836-12-20,"20 Dec 1836","","","","","","TALBOT220.xml"
TALBOT221,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1829-01-24,"24 Jan 1829","","","","","","TALBOT221.xml"
TALBOT222,"Baring","Frederick","Talbot","William Henry Fox",1800-01-22,"22 1800","","","","","","TALBOT222.xml"
TALBOT223,"Sharp","W H","Talbot","William Henry Fox",1827-06-24,"24 Jun 1827","","","","","","TALBOT223.xml"
TALBOT224,"Talbot","Ela Theresa","Talbot","William Henry Fox",1870-11-25,"25 Nov 1870","","","","","","TALBOT224.xml"
TALBOT225,"Fazakerley","John Nicholas","Talbot","William Henry Fox",1800-01-28,"28 1800","","","","","","TALBOT225.xml"
TALBOT226,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1866-03-14,"14 Mar 1866","","","","","","TALBOT226.xml"
TALBOT227,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1871-01-01,"1 Jan 1871","","","","","","TALBOT227.xml"
TALBOT228,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1800-01-02,"2 Jan 1800","","","","","","TALBOT228.xml"
TALBOT229,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1818-01-06,"6 Jan 1818","","","","","","TALBOT229.xml"
TALBOT230,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1823-10-25,"25 Oct 1823","","","","","","TALBOT230.xml"
TALBOT231,"Talbot","William Henry Fox","Birch","Samuel",1877-01-07,"7 Jan 1877","","","","","","TALBOT231.xml"
TALBOT232,"Petter","& GALPIN Co","Talbot","William Henry Fox",1859-01-24,"24 Jan 1859","","","","","","TALBOT232.xml"
TALBOT233,"Talbot","William Henry Fox","Birch","Samuel",1873-01-08,"8 Jan 1873","","","","","","TALBOT233.xml"
TALBOT234,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1862-01-11,"11 Jan 1862","","","","","","TALBOT234.xml"
TALBOT235,"Estcourt","Thomas Henry Sutton Sotheron Bucknall","Talbot","William Henry Fox",1800-01-13,"13 Jan 1800","","","","","","TALBOT235.xml"
TALBOT236,"Talbot","William Henry Fox","Birch","Samuel",1871-01-14,"14 Jan 1871","","","","","","TALBOT236.xml"
TALBOT237,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1800-01-15,"15 Jan 1800","","","","","","TALBOT237.xml"
TALBOT238,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1823-01-14,"14 Jan 1823","","","","","","TALBOT238.xml"
TALBOT239,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1875-01-16,"16 Jan 1875","","","","","","TALBOT239.xml"
TALBOT240,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1825-01-17,"17 Jan 1825","","","","","","TALBOT240.xml"
TALBOT241,"Talbot","William Henry Fox","Petit De Billier Amélina","",1875-01-18,"18 Jan 1875","","","","","","TALBOT241.xml"
TALBOT242,"Barclay","George","Talbot","William Henry Fox",1857-04-07,"7 Apr 1857","","","","","","TALBOT242.xml"
TALBOT243,"Montgomerie","George Stephen Molyneux","Talbot","William Henry Fox",1800-01-21,"21 Jan 1800","","","","","","TALBOT243.xml"
TALBOT244,"Edgcumbe","William Henry","Talbot","William Henry Fox",1858-01-23,"23 Jan 1858","","","","","","TALBOT244.xml"
TALBOT245,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1825-01-24,"24 Jan 1825","","","","","","TALBOT245.xml"
TALBOT246,"Talbot","Ela Theresa","Talbot","William Henry Fox",1800-01-25,"25 Jan 1800","","","","","","TALBOT246.xml"
TALBOT247,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1861-01-30,"30 Jan 1861","","","","","","TALBOT247.xml"
TALBOT248,"Talbot","William Henry Fox","Oppert","Julius",1862-05-07,"7 May 1862","","","","","","TALBOT248.xml"
TALBOT249,"Talbot","William Henry Fox","Birch","Samuel",1875-02-06,"6 Feb 1875","","","","","","TALBOT249.xml"
TALBOT250,"Talbot","Mary Thereza","Talbot","William Henry Fox",1828-02-07,"7 Feb 1828","","","","","","TALBOT250.xml"
TALBOT251,"Talbot","Mary Thereza","Talbot","William Henry Fox",1859-02-08,"8 Feb 1859","","","","","","TALBOT251.xml"
TALBOT252,"Fitzsimmons","Cornelius","Talbot","William Henry Fox",1833-02-13,"13 Feb 1833","","","","","","TALBOT252.xml"
TALBOT253,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1849-02-13,"13 Feb 1849","","","","","","TALBOT253.xml"
TALBOT254,"Guthrie","John","Talbot","William Henry Fox",1800-02-21,"21 Feb 1800","","","","","","TALBOT254.xml"
TALBOT255,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1832-02-22,"22 Feb 1832","","","","","","TALBOT255.xml"
TALBOT256,"Guthrie","John","Talbot","William Henry Fox",1800-02-24,"24 Feb 1800","","","","","","TALBOT256.xml"
TALBOT257,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1840-02-25,"25 Feb 1840","","","","","","TALBOT257.xml"
TALBOT258,"Fitzsimmons","Cornelius","Talbot","William Henry Fox",1833-02-26,"26 Feb 1833","","","","","","TALBOT258.xml"
TALBOT259,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1823-10-25,"25 Oct 1823","","","","","","TALBOT259.xml"
TALBOT260,"Talbot","Charles Henry","Talbot","William Henry Fox",1869-03-04,"4 Mar 1869","","","","","","TALBOT260.xml"
TALBOT261,"Talbot","William Henry Fox","Feilding","Charles",1833-03-05,"5 Mar 1833","","","","","","TALBOT261.xml"
TALBOT262,"Hooker","William Jackson","Talbot","William Henry Fox",1836-03-01,"1 Mar 1836","","","","","","TALBOT262.xml"
TALBOT263,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1834-07-21,"21 Jul 1834","","","","","","TALBOT263.xml"
TALBOT264,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1857-03-07,"7 Mar 1857","","","","","","TALBOT264.xml"
TALBOT265,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1858-03-07,"7 Mar 1858","","","","","","TALBOT265.xml"
TALBOT266,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1858-03-07,"7 Mar 1858","","","","","","TALBOT266.xml"
TALBOT267,"Talbot","William Henry Fox","Hawkins","Edward",1800-03-09,"9 Mar 1800","","","","","","TALBOT267.xml"
TALBOT268,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1871-03-09,"9 Mar 1871","","","","","","TALBOT268.xml"
TALBOT269,"Talbot","William Henry Fox","Talbot","née Mundy, Constance",1873-12-26,"26 Dec 1873","","","","","","TALBOT269.xml"
TALBOT270,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1837-03-12,"12 Mar 1837","","","","","","TALBOT270.xml"
TALBOT271,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1843-03-13,"13 Mar 1843","","","","","","TALBOT271.xml"
TALBOT272,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1855-03-14,"14 Mar 1855","","","","","","TALBOT272.xml"
TALBOT273,"Children","John George","Talbot","William Henry Fox",1836-06-29,"29 Jun 1836","","","","","","TALBOT273.xml"
TALBOT274,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1849-03-19,"19 Mar 1849","","","","","","TALBOT274.xml"
TALBOT275,"Russell","[Lord John?]","Talbot","William Henry Fox",1800-03-20,"20 Mar 1800","","","","","","TALBOT275.xml"
TALBOT276,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1838-03-22,"22 Mar 1838","","","","","","TALBOT276.xml"
TALBOT277,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1861-03-23,"23 Mar 1861","","","","","","TALBOT277.xml"
TALBOT278,"Lowe","Joseph","Talbot","William Henry Fox",1826-02-01,"1 Feb 1826","","","","","","TALBOT278.xml"
TALBOT279,"Lindley","John","Talbot","William Henry Fox",1800-03-30,"30 Mar 1800","","","","","","TALBOT279.xml"
TALBOT280,"Talbot","William Henry Fox","Talbot","Charles Henry",1869-04-02,"2 Apr 1869","","","","","","TALBOT280.xml"
TALBOT281,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1873-12-31,"31 Dec 1873","","","","","","TALBOT281.xml"
TALBOT282,"Gaisford","née Feilding, Henrietta Horatia Maria","Talbot","William Henry Fox",1839-04-02,"2 Apr 1839","","","","","","TALBOT282.xml"
TALBOT283,"Oakeley","Herbert Stanley","Talbot","William Henry Fox",1867-04-04,"4 Apr 1867","","","","","","TALBOT283.xml"
TALBOT284,"Mundy","William","Talbot","William Henry Fox",1838-04-07,"7 Apr 1838","","","","","","TALBOT284.xml"
TALBOT285,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1863-04-07,"7 Apr 1863","","","","","","TALBOT285.xml"
TALBOT286,"Thackeray","née Shakespear, Mary Ann","Talbot","William Henry Fox",1839-04-07,"7 Apr 1839","","","","","","TALBOT286.xml"
TALBOT287,"Talbot","Charles Henry","Talbot","William Henry Fox",1863-04-12,"12 Apr 1863","","","","","","TALBOT287.xml"
TALBOT288,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1800-04-14,"14 Apr 1800","","","","","","TALBOT288.xml"
TALBOT289,"Talbot","William Henry Fox","Babbage","Charles",1842-04-15,"15 Apr 1842","","","","","","TALBOT289.xml"
TALBOT290,"Herschel","John (Captain)","Talbot","William Henry Fox",1873-12-06,"6 Dec 1873","","","","","","TALBOT290.xml"
TALBOT291,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1828-04-18,"18 Apr 1828","","","","","","TALBOT291.xml"
TALBOT292,"Awdry","William Henry","Talbot","William Henry Fox",1800-04-18,"18 Apr 1800","","","","","","TALBOT292.xml"
TALBOT293,"Vaux","William Sandys Wright","Talbot","William Henry Fox",1863-04-28,"28 Apr 1863","","","","","","TALBOT293.xml"
TALBOT294,"Talbot","William Henry Fox","Norris","Edwin",1859-04-24,"24 Apr 1859","","","","","","TALBOT294.xml"
TALBOT295,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1838-04-25,"25 Apr 1838","","","","","","TALBOT295.xml"
TALBOT296,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1825-04-26,"26 Apr 1825","","","","","","TALBOT296.xml"
TALBOT297,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1855-04-26,"26 Apr 1855","","","","","","TALBOT297.xml"
TALBOT298,"Talbot","William Henry Fox","Birch","Samuel",1875-04-28,"28 Apr 1875","","","","","","TALBOT298.xml"
TALBOT299,"Awdry","West","Talbot","William Henry Fox",1800-04-30,"30 Apr 1800","","","","","","TALBOT299.xml"
TALBOT300,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1832-04-03,"3 Apr 1832","","","","","","TALBOT300.xml"
TALBOT301,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1827-05-04,"4 May 1827","","","","","","TALBOT301.xml"
TALBOT302,"Thackeray","née Shakespear, Mary Ann","Talbot","William Henry Fox",05-04,"4 May","","","","","","TALBOT302.xml"
TALBOT303,"Talbot","William Henry Fox","Talbot","Charles Henry",1869-05-05,"5 May 1869","","","","","","TALBOT303.xml"
TALBOT304,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1869-05-05,"5 May 1869","","","","","","TALBOT304.xml"
TALBOT305,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1863-05-06,"6 May 1863","","","","","","TALBOT305.xml"
TALBOT306,"Awdry","West","Talbot","William Henry Fox",1800-05-07,"7 May 1800","","","","","","TALBOT306.xml"
TALBOT307,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1867-05-07,"7 May 1867","","","","","","TALBOT307.xml"
TALBOT308,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1847-05-07,"7 May 1847","","","","","","TALBOT308.xml"
TALBOT309,"Faraday","Michael","Talbot","William Henry Fox",1827-05-09,"9 May 1827","","","","","","TALBOT309.xml"
TALBOT310,"Talbot","Mary Thereza","Talbot","William Henry Fox",1860-05-09,"9 May 1860","","","","","","TALBOT310.xml"
TALBOT311,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1800-05-11,"11 May 1800","","","","","","TALBOT311.xml"
TALBOT312,"Talbot","William Henry Fox","Birch","Samuel",1875-05-12,"12 May 1875","","","","","","TALBOT312.xml"
TALBOT313,"Smartt","A W","Talbot","William Henry Fox",1800-05-14,"14 May 1800","","","","","","TALBOT313.xml"
TALBOT314,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1825-05-14,"14 May 1825","","","","","","TALBOT314.xml"
TALBOT315,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1863-05-15,"15 May 1863","","","","","","TALBOT315.xml"
TALBOT316,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1826-05-16,"16 May 1826","","","","","","TALBOT316.xml"
TALBOT317,"Talbot","William Henry Fox","Balfour","John Hutton",1863-05-17,"17 May 1863","","","","","","TALBOT317.xml"
TALBOT318,"Rodwell","John Medows","Talbot","William Henry Fox",1873-03-18,"18 Mar 1873","","","","","","TALBOT318.xml"
TALBOT319,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1855-05-18,"18 May 1855","","","","","","TALBOT319.xml"
TALBOT320,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1800-05-22,"22 May 1800","","","","","","TALBOT320.xml"
TALBOT321,"Feilding","Charles","Talbot","William Henry Fox",1800-05-23,"23 May 1800","","","","","","TALBOT321.xml"
TALBOT322,"Talbot","William Henry Fox","Birch","Samuel",1874-05-23,"23 May 1874","","","","","","TALBOT322.xml"
TALBOT323,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",05-25,"25 May","","","","","","TALBOT323.xml"
TALBOT324,"Estcourt","Thomas Henry Sutton Sotheron Bucknall","Talbot","William Henry Fox",1840-05-27,"27 May 1840","","","","","","TALBOT324.xml"
TALBOT325,"Talbot","William Henry Fox","Williams","John",1858-06-01,"1 Jun 1858","","","","","","TALBOT325.xml"
TALBOT326,"Vaux","William Sandys Wright","Talbot","William Henry Fox",1873-06-02,"2 Jun 1873","","","","","","TALBOT326.xml"
TALBOT327,"Williams","James Augustus","Talbot","William Henry Fox",1800-06-02,"2 Jun 1800","","","","","","TALBOT327.xml"
TALBOT328,"Pritchard","Henry Baden","Talbot","William Henry Fox",1873-03-12,"12 Mar 1873","","","","","","TALBOT328.xml"
TALBOT329,"Talbot","William Henry Fox","Williams","John",1858-06-03,"3 Jun 1858","","","","","","TALBOT329.xml"
TALBOT330,"Talbot","Mary Thereza","Talbot","William Henry Fox",1855-06-06,"6 Jun 1855","","","","","","TALBOT330.xml"
TALBOT331,"Talbot","William Henry Fox","Trevelyan","Walter Calverley",1800-06-06,"6 Jun 1800","","","","","","TALBOT331.xml"
TALBOT332,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1825-06-07,"7 Jun 1825","","","","","","TALBOT332.xml"
TALBOT333,"Pritchard","Henry Baden","Talbot","William Henry Fox",1873-01-15,"15 Jan 1873","","","","","","TALBOT333.xml"
TALBOT334,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1826-06-09,"9 Jun 1826","","","","","","TALBOT334.xml"
TALBOT335,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1840-06-10,"10 Jun 1840","","","","","","TALBOT335.xml"
TALBOT336,"Feilding","Charles","Talbot","William Henry Fox",1826-06-16,"16 Jun 1826","","","","","","TALBOT336.xml"
TALBOT337,"Talbot","William Henry Fox","Awdry","Henry Goddard",1800-06-18,"18 Jun 1800","","","","","","TALBOT337.xml"
TALBOT338,"Talbot","William Henry Fox","Bentham","George",1800-06-21,"21 Jun 1800","","","","","","TALBOT338.xml"
TALBOT339,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1838-06-22,"22 Jun 1838","","","","","","TALBOT339.xml"
TALBOT340,"Estcourt","Thomas Henry Sutton Sotheron Bucknall","Talbot","William Henry Fox",1840-06-23,"23 Jun 1840","","","","","","TALBOT340.xml"
TALBOT341,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1842-06-23,"23 Jun 1842","","","","","","TALBOT341.xml"
TALBOT342,"Talbot","William Henry Fox","Hooker","William Jackson",1838-06-23,"23 Jun 1838","","","","","","TALBOT342.xml"
TALBOT343,"Talbot","Ela Theresa","Talbot","William Henry Fox",1870-06-24,"24 Jun 1870","","","","","","TALBOT343.xml"
TALBOT344,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1858-06-27,"27 Jun 1858","","","","","","TALBOT344.xml"
TALBOT345,"Talbot","William Henry Fox","Talbot","Charles Henry",1869-06-27,"27 Jun 1869","","","","","","TALBOT345.xml"
TALBOT346,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1839-06-28,"28 Jun 1839","","","","","","TALBOT346.xml"
TALBOT347,"Talbot","Mary Thereza","Talbot","William Henry Fox",1800-07-01,"Jul 1800","","","","","","TALBOT347.xml"
TALBOT348,"Mundy","née Newton, Sarah Leaper","Talbot","William Henry Fox",1835-07-03,"3 Jul 1835","","","","","","TALBOT348.xml"
TALBOT349,"Cole","née Fox Strangways, Mary Lucy","Talbot","William Henry Fox",1838-07-04,"4 Jul 1838","","","","","","TALBOT349.xml"
TALBOT350,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1872-12-17,"17 Dec 1872","","","","","","TALBOT350.xml"
TALBOT351,"Mundy","née Frampton, Harriot Georgiana","Talbot","William Henry Fox",1874-07-04,"4 Jul 1874","","","","","","TALBOT351.xml"
TALBOT352,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1867-07-05,"5 Jul 1867","","","","","","TALBOT352.xml"
TALBOT353,"Hooker","William Jackson","Talbot","William Henry Fox",1836-07-09,"9 Jul 1836","","","","","","TALBOT353.xml"
TALBOT354,"Awdry","West","Talbot","William Henry Fox",1800-07-09,"9 Jul 1800","","","","","","TALBOT354.xml"
TALBOT355,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1862-07-12,"12 Jul 1862","","","","","","TALBOT355.xml"
TALBOT356,"Lambert","Aylmer Bourke","Talbot","William Henry Fox",1836-07-14,"14 Jul 1836","","","","","","TALBOT356.xml"
TALBOT357,"Talbot","Mary Thereza","Talbot","William Henry Fox",1800-07-15,"15 Jul 1800","","","","","","TALBOT357.xml"
TALBOT358,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1825-07-16,"16 Jul 1825","","","","","","TALBOT358.xml"
TALBOT359,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1800-07-18,"18 Jul 1800","","","","","","TALBOT359.xml"
TALBOT360,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1800-07-19,"19 Jul 1800","","","","","","TALBOT360.xml"
TALBOT361,"Spencer","John Charles","Talbot","William Henry Fox",1833-05-10,"10 May 1833","","","","","","TALBOT361.xml"
TALBOT362,"Fitzsimmons","Cornelius","Talbot","William Henry Fox",1836-07-25,"25 Jul 1836","","","","","","TALBOT362.xml"
